Date,Time,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message,
24/09/2018,07:10:00,-1.299,-2.665,-0.518,-2.878,-0.005,-0.028,3.77,9.60,not present,0.00,0.00,,
24/09/2018,07:20:00,-0.878,-2.404,0.209,-2.427,0.002,-0.024,3.77,10.10,present,0.00,0.00,,
24/09/2018,07:30:00,0.401,-1.554,2.422,-0.958,0.024,-0.009,3.77,11.30,present,0.00,0.00,,
24/09/2018,07:40:00,2.046,-0.009,5.265,1.711,0.052,0.017,3.77,12.00,present,0.00,0.00,,
24/09/2018,07:50:00,3.951,1.993,8.558,5.173,0.085,0.051,3.77,13.00,present,0.00,0.00,,
24/09/2018,08:00:00,6.658,4.314,13.235,9.184,0.132,0.091,3.76,14.50,present,0.00,0.00,,
24/09/2018,08:10:00,9.297,6.789,17.796,13.462,0.177,0.134,3.77,15.30,present,0.00,0.00,,
24/09/2018,08:20:00,11.453,8.672,21.524,16.716,0.215,0.167,3.77,17.00,present,0.00,0.00,,
24/09/2018,08:30:00,13.280,10.109,24.680,19.200,0.246,0.192,3.77,18.79,present,0.00,0.00,,
24/09/2018,08:40:00,14.212,10.676,26.291,20.180,0.262,0.201,3.78,22.50,present,8.70,123.60,,
24/09/2018,08:50:00,14.741,11.462,27.206,21.539,0.272,0.215,3.79,26.40,present,8.46,139.50,,
24/09/2018,09:00:00,15.620,11.966,28.724,22.409,0.287,0.224,3.81,31.60,present,19.23,142.80,,
24/09/2018,09:10:00,15.560,11.982,28.620,22.437,0.286,0.224,3.83,35.59,present,19.50,141.00,,
24/09/2018,09:20:00,16.506,12.339,30.256,23.053,0.302,0.230,3.84,37.09,present,20.00,137.10,,
24/09/2018,09:30:00,16.905,12.269,30.946,22.933,0.309,0.229,3.87,39.70,present,19.94,138.00,,
24/09/2018,09:40:00,17.047,12.520,31.191,23.367,0.311,0.233,3.89,38.90,present,20.34,134.39,,
24/09/2018,09:50:00,17.217,12.496,31.486,23.326,0.314,0.233,3.92,39.30,present,20.00,137.39,,
24/09/2018,10:00:00,17.262,12.591,31.563,23.490,0.315,0.234,3.94,40.50,present,20.34,135.00,,
24/09/2018,10:10:00,17.342,12.459,31.701,23.262,0.317,0.232,3.97,40.00,present,20.51,133.50,,
24/09/2018,10:20:00,16.704,12.270,30.599,22.935,0.305,0.229,4.00,39.80,present,20.20,135.60,,
24/09/2018,10:30:00,16.894,12.488,30.927,23.312,0.309,0.233,4.02,41.50,present,16.37,177.00,,
24/09/2018,10:40:00,16.701,12.224,30.593,22.856,0.305,0.228,4.07,40.20,present,19.64,140.70,,
24/09/2018,10:50:00,16.487,12.127,30.223,22.689,0.302,0.226,4.10,39.40,present,20.04,137.39,,
24/09/2018,11:00:00,16.128,12.496,29.602,23.326,0.296,0.233,4.14,40.00,present,19.68,140.70,,
24/09/2018,11:10:00,16.645,12.472,30.496,23.284,0.304,0.232,4.16,36.59,present,20.34,76.19,,
24/09/2018,11:20:00,16.887,12.871,30.914,23.974,0.309,0.239,4.18,33.30,present,20.68,73.50,,
24/09/2018,11:30:00,15.679,11.885,28.826,22.270,0.288,0.222,4.20,32.30,present,19.66,61.50,,
24/09/2018,11:40:00,15.446,11.663,28.425,21.887,0.284,0.218,4.20,28.90,present,20.29,41.70,,
24/09/2018,11:50:00,14.868,12.174,27.425,22.769,0.274,0.227,4.20,26.80,present,20.12,38.40,,
24/09/2018,12:00:00,15.084,11.839,27.799,22.189,0.277,0.221,4.20,26.60,present,20.28,36.90,,
24/09/2018,12:10:00,15.070,11.955,27.774,22.391,0.277,0.223,4.20,25.40,present,20.70,35.70,,
24/09/2018,12:20:00,15.353,12.235,28.264,22.875,0.282,0.228,4.20,25.30,present,20.45,36.00,,
24/09/2018,12:30:00,15.565,12.414,28.630,23.185,0.286,0.231,4.20,26.60,present,20.39,36.30,,
24/09/2018,12:40:00,14.287,11.229,26.421,21.136,0.264,0.211,4.20,25.70,present,20.10,35.40,,
24/09/2018,12:50:00,14.992,11.937,27.639,22.359,0.276,0.223,4.20,25.00,present,20.66,34.80,,
24/09/2018,13:00:00,15.173,11.998,27.952,22.464,0.279,0.224,4.20,25.60,present,20.41,34.80,,
24/09/2018,13:10:00,15.009,11.889,27.669,22.276,0.276,0.222,4.20,25.20,present,20.37,34.80,,
24/09/2018,13:20:00,13.752,11.260,25.496,21.190,0.254,0.211,4.20,25.00,present,19.70,35.09,,
24/09/2018,13:30:00,12.100,10.177,22.641,19.317,0.226,0.193,4.20,25.20,present,20.27,34.50,,
24/09/2018,13:40:00,13.099,10.477,24.367,19.836,0.243,0.198,4.20,24.60,present,20.44,33.59,,
