Date,Time,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Internal Battery Voltage (V),Internal Battery Temperature (∞C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
1/10/18,14:00:00,16,12.702,29.382,23.681,0.293,0.236,4.05,38.59,present,19.04,145.5,
1/10/18,14:10:00,15.807,12.27,29.048,22.934,0.29,0.229,4.07,33.59,present,15.39,141.3,
1/10/18,14:20:00,15.443,12.464,28.419,23.271,0.284,0.232,4.11,35.9,present,19.2,143.7,
1/10/18,14:30:00,15.174,12.524,27.954,23.374,0.279,0.233,4.13,35.09,present,18.58,149.7,
1/10/18,14:40:00,14.897,12.157,27.475,22.74,0.274,0.227,4.15,34.4,present,19.59,79.5,
1/10/18,14:50:00,14.97,12.164,27.602,22.752,0.276,0.227,4.17,31.4,present,19.06,80.1,
1/10/18,15:00:00,15.009,12.027,27.669,22.514,0.276,0.225,4.16,28,present,8.26,103.8,
1/10/18,15:10:00,14.014,11.663,25.948,21.886,0.259,0.218,4.16,28,present,8.26,103.8,
1/10/18,15:20:00,14.019,11.52,25.957,21.639,0.259,0.216,4.18,27.1,present,8.38,106.5,
1/10/18,15:30:00,13.498,11.327,25.057,21.305,0.25,0.213,4.16,24.4,present,0,0,
1/10/18,15:40:00,11.838,10.109,22.188,19.199,0.221,0.191,4.15,23.3,present,6.42,63.9,
1/10/18,15:50:00,12.712,10.391,23.699,19.688,0.236,0.196,4.18,26.4,present,8.87,118.8,
1/10/18,16:00:00,12.442,10.524,23.233,19.918,0.232,0.199,4.19,28,present,8.52,110.7,
1/10/18,16:10:00,10.693,9.145,20.209,17.535,0.202,0.175,4.17,25.2,present,0,0,
1/10/18,16:20:00,8.883,7.569,17.082,14.811,0.17,0.148,4.16,23.1,present,0,0,
1/10/18,16:30:00,5.893,4.819,11.914,10.057,0.119,0.1,4.15,22.1,present,0,0,
1/10/18,16:40:00,5.596,4.404,11.399,9.34,0.113,0.093,4.14,21.3,present,0,0,
1/10/18,16:50:00,5.271,4.411,10.838,9.353,0.108,0.093,4.13,21.1,present,0,0,
1/10/18,17:00:00,5.471,4.455,11.184,9.428,0.111,0.094,4.12,21.2,present,0,0,
1/10/18,17:10:00,7.465,6.341,14.631,12.689,0.146,0.126,4.12,21.2,present,0,0,
1/10/18,17:20:00,6.715,5.7,13.334,11.58,0.133,0.115,4.11,21.6,present,0,0,
1/10/18,17:30:00,7.498,6.515,14.687,12.988,0.146,0.129,4.11,22.4,present,0,0,
1/10/18,17:40:00,7.582,6.531,14.832,13.016,0.148,0.13,4.1,22.2,present,0,0,
1/10/18,17:50:00,6.862,5.862,13.588,11.86,0.135,0.118,4.1,21.5,present,0,0,
1/10/18,18:00:00,6.228,4.898,12.493,10.193,0.124,0.101,4.09,20.7,present,0,0,
1/10/18,18:10:00,4.408,3.569,9.346,7.898,0.093,0.078,4.08,20.1,not present,0,0,
1/10/18,18:20:00,3.454,2.472,7.699,6.001,0.076,0.06,4.07,19.29,not present,0,0,
1/10/18,18:30:00,2.598,1.725,6.219,4.71,0.062,0.047,4.07,18.7,not present,0,0,
1/10/18,18:40:00,2.058,1.322,5.286,4.013,0.052,0.04,4.06,18.2,not present,0,0,
1/10/18,18:50:00,1.982,1.191,5.153,3.787,0.051,0.037,4.06,17.9,not present,0,0,
1/10/18,19:00:00,1.748,0.975,4.75,3.414,0.047,0.034,4.05,17.6,not present,0,0,
1/10/18,19:10:00,1.555,0.609,4.416,2.781,0.044,0.027,4.04,17.5,not present,0,0,
1/10/18,19:20:00,1.518,0.49,4.353,2.575,0.043,0.025,4.03,17.29,not present,0,0,
1/10/18,19:30:00,1.504,0.587,4.329,2.743,0.043,0.027,4.02,17.2,not present,0,0,
1/10/18,19:40:00,1.221,0.282,3.839,2.215,0.038,0.022,4,16.79,not present,0,0,
1/10/18,19:50:00,1.281,0.481,3.942,2.56,0.039,0.025,4,16.6,not present,0,0,
1/10/18,20:00:00,0.881,-0.094,3.251,1.564,0.032,0.015,3.98,16.5,not present,0,0,
1/10/18,20:10:00,0.797,-0.228,3.106,1.334,0.031,0.013,3.98,16.2,not present,0,0,
1/10/18,20:20:00,0.688,-0.26,2.917,1.278,0.029,0.012,3.97,16,not present,0,0,
1/10/18,20:30:00,0.569,-0.436,2.713,0.974,0.027,0.009,3.96,16.1,not present,0,0,
1/10/18,20:40:00,0.242,-0.729,2.148,0.468,0.021,0.004,3.96,15.8,not present,0,0,
1/10/18,20:50:00,0.139,-0.617,1.968,0.66,0.019,0.006,3.95,15.7,not present,0,0,
1/10/18,21:00:00,0.037,-1.042,1.792,-0.073,0.017,0,3.95,15.8,not present,0,0,
1/10/18,21:10:00,-0.086,-1.081,1.578,-0.14,0.015,-0.001,3.94,15.5,not present,0,0,
1/10/18,21:20:00,0.097,-0.991,1.895,0.014,0.018,0,3.94,15.4,not present,0,0,
1/10/18,21:30:00,-0.089,-1.16,1.573,-0.277,0.015,-0.002,3.94,15.5,not present,0,0,
1/10/18,21:40:00,-0.101,-0.951,1.552,0.084,0.015,0,3.94,15.6,not present,0,0,
1/10/18,21:50:00,-0.092,-1.019,1.568,-0.034,0.015,0,3.93,15.4,not present,0,0,
1/10/18,22:00:00,0.653,-0.28,2.857,1.242,0.028,0.012,3.93,16.79,not present,0,0,
1/10/18,22:10:00,2.083,1.309,5.329,3.991,0.053,0.039,3.92,18.5,not present,0,0,
1/10/18,22:20:00,2.982,2.266,6.882,5.644,0.068,0.056,3.92,19.79,not present,0,0,
1/10/18,22:30:00,2.631,1.563,6.275,4.431,0.062,0.044,3.92,20.2,not present,0,0,
1/10/18,22:40:00,1.376,0.3,4.107,2.247,0.041,0.022,3.91,18.6,not present,0,0,
1/10/18,22:50:00,0.109,-0.78,1.916,0.38,0.019,0.003,3.91,17,not present,0,0,
1/10/18,23:00:00,-0.272,-1.25,1.256,-0.432,0.012,-0.004,3.9,16.29,not present,0,0,
1/10/18,23:10:00,-0.547,-1.67,0.781,-1.159,0.007,-0.011,3.9,15.9,not present,0,0,
1/10/18,23:20:00,-0.81,-1.728,0.328,-1.259,0.003,-0.012,3.89,15.8,not present,0,0,
1/10/18,23:30:00,-1.011,-1.804,-0.019,-1.389,0,-0.013,3.89,16,not present,0,0,
1/10/18,23:40:00,-1.148,-1.847,-0.256,-1.465,-0.002,-0.014,3.88,15.7,not present,0,0,
1/10/18,23:50:00,-1.113,-1.979,-0.195,-1.692,-0.001,-0.016,3.88,15.8,not present,0,0,
2/10/18,0:00:00,-1.131,-1.826,-0.226,-1.428,-0.002,-0.014,3.87,16.1,not present,0,0,
2/10/18,0:10:00,-1.136,-2.074,-0.236,-1.856,-0.002,-0.018,3.87,16,not present,0,0,
2/10/18,0:20:00,-1.322,-2.155,-0.556,-1.996,-0.005,-0.019,3.86,15.8,not present,0,0,
2/10/18,0:30:00,-1.258,-1.983,-0.446,-1.7,-0.004,-0.017,3.86,15.9,not present,0,0,
2/10/18,0:40:00,-1.274,-2.041,-0.473,-1.799,-0.004,-0.017,3.85,15.7,not present,0,0,
2/10/18,0:50:00,-1.266,-2.162,-0.459,-2.008,-0.004,-0.02,3.85,15.8,not present,0,0,
2/10/18,1:00:00,-1.341,-2.035,-0.59,-1.79,-0.005,-0.017,3.85,15.9,not present,0,0,
2/10/18,1:10:00,-1.449,-2.18,-0.777,-2.039,-0.007,-0.02,3.84,15.9,not present,0,0,
2/10/18,1:20:00,-1.396,-2.093,-0.686,-1.89,-0.006,-0.018,3.84,16,not present,0,0,
2/10/18,1:30:00,-1.347,-2.089,-0.601,-1.883,-0.006,-0.018,3.83,16.2,not present,0,0,
2/10/18,1:40:00,-1.335,-2.216,-0.58,-2.102,-0.005,-0.021,3.83,16.1,not present,0,0,
2/10/18,1:50:00,-1.461,-2.139,-0.797,-1.969,-0.007,-0.019,3.82,16.2,not present,0,0,
